1685946827.814000,376091.440835,3452736.208771,31.732257,0.017949,0.004861,-0.686483,0.726908
1685946827.864000,376092.194820,3452736.263749,31.715823,0.018038,0.004670,-0.686253,0.727125
1685946827.914000,376093.007591,3452736.312981,31.747916,0.017675,0.004872,-0.686046,0.727327
1685946827.964000,376093.758734,3452736.351686,31.755770,0.017597,0.004715,-0.685785,0.727576
1685946828.014000,376094.738347,3452736.430752,31.753785,0.017578,0.004662,-0.685515,0.727832
1685946828.064000,376095.476463,3452736.458239,31.762362,0.017685,0.004579,-0.685089,0.728230
1685946828.114000,376096.323876,3452736.521808,31.768508,0.017769,0.004437,-0.684916,0.728392
1685946828.165000,376097.042736,3452736.560440,31.775111,0.017932,0.004140,-0.684630,0.728658
1685946828.214000,376097.840794,3452736.619595,31.782283,0.018001,0.003945,-0.684440,0.728836
1685946828.264000,376098.610371,3452736.669731,31.788130,0.018116,0.003880,-0.684176,0.729081
1685946828.314000,376099.387107,3452736.722460,31.799567,0.018088,0.003951,-0.683958,0.729286
1685946828.364000,376100.182040,3452736.795936,31.805514,0.017994,0.003969,-0.683859,0.729381
1685946828.414000,376100.954806,3452736.837759,31.818555,0.018095,0.003865,-0.683514,0.729703
1685946828.464000,376101.728283,3452736.891078,31.826990,0.018400,0.003753,-0.683287,0.729909
1685946828.514000,376102.558022,3452736.963600,31.838832,0.018530,0.003722,-0.683089,0.730090
1685946828.564000,376103.339158,3452737.031796,31.837120,0.018802,0.003532,-0.682925,0.730238
1685946828.614000,376104.141394,3452737.100189,31.836954,0.019011,0.003456,-0.682761,0.730386
1685946828.664000,376104.916708,3452737.154867,31.843289,0.019067,0.003510,-0.682507,0.730621
1685946828.714000,376105.666006,3452737.219187,31.856675,0.018845,0.003539,-0.682329,0.730794
1685946828.764000,376106.424387,3452737.258239,31.876063,0.018790,0.003826,-0.681966,0.731133
1685946828.814000,376107.202262,3452737.327909,31.866819,0.019025,0.003636,-0.681871,0.731216
1685946828.864000,376107.798753,3452737.330626,31.911401,0.018751,0.003886,-0.681593,0.731481
1685946828.913000,376108.773790,3452737.455316,31.887223,0.019194,0.003746,-0.681329,0.731716
1685946828.964000,376109.668003,3452737.487337,31.919627,0.019323,0.003823,-0.680880,0.732130
1685946829.014000,376110.385332,3452737.542838,31.925611,0.019699,0.003653,-0.680547,0.732430
1685946829.064000,376111.097707,3452737.599997,31.931533,0.020095,0.003340,-0.680178,0.732764
1685946829.114000,376111.927494,3452737.675757,31.941273,0.020170,0.003198,-0.679933,0.732990
1685946829.164000,376112.525419,3452737.720968,31.949184,0.020276,0.003137,-0.679689,0.733214
1685946829.215000,376113.365399,3452737.799279,31.958052,0.020294,0.002964,-0.679321,0.733555
1685946829.264000,376114.094230,3452737.855043,31.976437,0.020123,0.002831,-0.678955,0.733898
1685946829.314000,376114.972367,3452737.941195,31.986262,0.020060,0.002719,-0.678729,0.734110
1685946829.364000,376115.770343,3452738.001904,31.998517,0.020110,0.002706,-0.678344,0.734465
1685946829.414000,376116.346167,3452738.048999,32.006231,0.020234,0.002699,-0.678040,0.734742
1685946829.464000,376117.238794,3452738.135319,32.024180,0.020037,0.002623,-0.677668,0.735090
1685946829.514000,376117.903650,3452738.204994,32.025486,0.020417,0.002425,-0.677524,0.735214
1685946829.564000,376118.702300,3452738.271206,32.044886,0.020412,0.002401,-0.677110,0.735595
1685946829.614000,376119.450449,3452738.340256,32.048133,0.020679,0.002070,-0.676768,0.735903
1685946829.664000,376120.178438,3452738.408298,32.069734,0.020747,0.001960,-0.676473,0.736172
1685946829.714000,376120.900848,3452738.472489,32.080900,0.020722,0.001835,-0.676242,0.736386
1685946829.764000,376121.669678,3452738.548553,32.088486,0.020607,0.001765,-0.675965,0.736643
1685946829.814000,376122.371460,3452738.615257,32.103203,0.020476,0.001783,-0.675674,0.736914
1685946829.864000,376123.078400,3452738.665524,32.125271,0.020340,0.001590,-0.675286,0.737273
1685946829.915000,376123.883146,3452738.740639,32.129580,0.020411,0.001297,-0.674927,0.737601
1685946829.964000,376124.751954,3452738.836092,32.139735,0.020451,0.001226,-0.674608,0.737892
1685946830.014000,376125.458960,3452738.897057,32.150391,0.020448,0.000913,-0.674267,0.738204
1685946830.064000,376126.186596,3452738.982733,32.153645,0.020284,0.000744,-0.674017,0.738437
1685946830.114000,376126.982520,3452739.056628,32.177676,0.019806,0.000678,-0.673676,0.738761
1685946830.164000,376127.672580,3452739.129134,32.184315,0.019697,0.000596,-0.673320,0.739088
1685946830.214000,376128.432600,3452739.209060,32.199626,0.019506,0.000598,-0.673057,0.739333
1685946830.264000,376128.954943,3452739.207084,32.231791,0.019503,0.000560,-0.672384,0.739945
1685946830.314000,376129.840181,3452739.331819,32.235727,0.019403,0.000419,-0.672386,0.739946
1685946830.364000,376130.552233,3452739.407672,32.233066,0.019567,0.000423,-0.672023,0.740271
1685946830.414000,376131.251287,3452739.473891,32.252300,0.019708,0.000436,-0.671638,0.740617
1685946830.464000,376131.928824,3452739.542977,32.272828,0.019733,0.000557,-0.671402,0.740831
1685946830.514000,376132.667739,3452739.621801,32.283466,0.019943,0.000653,-0.671051,0.741143
1685946830.564000,376133.329870,3452739.732763,32.282288,0.020425,0.000493,-0.670889,0.741276
1685946830.614000,376134.124682,3452739.809986,32.303570,0.020532,0.000548,-0.670579,0.741553
1685946830.664000,376134.787806,3452739.852605,32.327891,0.020673,0.000389,-0.670146,0.741942
1685946830.714000,376135.612330,3452739.970276,32.328978,0.020891,0.000291,-0.669736,0.742306
1685946830.764000,376136.157702,3452739.992940,32.353445,0.021035,0.000404,-0.669471,0.742540
1685946830.814000,376136.902443,3452740.078293,32.351506,0.021157,0.000518,-0.669193,0.742788
1685946830.864000,376137.707535,3452740.171335,32.372561,0.020834,0.000785,-0.668991,0.742978
1685946830.914000,376138.392064,3452740.252035,32.372444,0.020787,0.000804,-0.668742,0.743203
1685946830.964000,376139.170889,3452740.334800,32.397778,0.020399,0.000759,-0.668532,0.743404
1685946831.014000,376139.959993,3452740.435515,32.400095,0.020295,0.000569,-0.668486,0.743448
1685946831.064000,376140.659816,3452740.503150,32.418522,0.020127,0.000365,-0.668362,0.743564
1685946831.114000,376141.329577,3452740.580923,32.436251,0.020049,0.000073,-0.668328,0.743596
1685946831.164000,376142.012936,3452740.652914,32.455967,0.020198,-0.000177,-0.668304,0.743614
1685946831.214000,376142.729267,3452740.734321,32.469010,0.020470,-0.000475,-0.668326,0.743586
1685946831.264000,376143.439237,3452740.820965,32.481947,0.020663,-0.000796,-0.668387,0.743526
1685946831.314000,376144.157693,3452740.904473,32.494271,0.020805,-0.000879,-0.668391,0.743518
1685946831.364000,376144.866250,3452740.984492,32.504395,0.020867,-0.000837,-0.668373,0.743533
1685946831.414000,376145.556001,3452741.060888,32.526198,0.020779,-0.000598,-0.668339,0.743566
1685946831.464000,376146.246395,3452741.136898,32.540130,0.020883,-0.000613,-0.668402,0.743507
1685946831.514000,376146.963214,3452741.218865,32.561880,0.020851,-0.000604,-0.668336,0.743567
1685946831.564000,376147.676167,3452741.303721,32.576084,0.021098,-0.000765,-0.668396,0.743506
1685946831.614000,376148.386197,3452741.389040,32.586695,0.021320,-0.000898,-0.668475,0.743429
1685946831.664000,376149.087539,3452741.475657,32.596064,0.021548,-0.000991,-0.668430,0.743462
1685946831.714000,376149.709297,3452741.551300,32.619235,0.021403,-0.001128,-0.668578,0.743333
1685946831.764000,376150.389199,3452741.646957,32.615115,0.021685,-0.001064,-0.668026,0.743822
1685946831.814000,376151.140978,3452741.713612,32.636778,0.021378,-0.001131,-0.668397,0.743497
1685946831.864000,376151.680370,3452741.744242,32.669381,0.021301,-0.001049,-0.668101,0.743764
1685946831.914000,376152.535512,3452741.885576,32.661049,0.021835,-0.001197,-0.668076,0.743772
1685946831.964000,376153.225005,3452741.951443,32.681909,0.022200,-0.001341,-0.667728,0.744073
1685946832.014000,376153.895478,3452742.023707,32.703285,0.022674,-0.001573,-0.667446,0.744312
1685946832.064000,376154.482770,3452742.054640,32.728672,0.023193,-0.001794,-0.666986,0.744707
1685946832.114000,376155.305925,3452742.162522,32.750138,0.023700,-0.002117,-0.666732,0.744918
1685946832.164000,376155.949651,3452742.243992,32.754576,0.024374,-0.002414,-0.666453,0.745145
1685946832.214000,376156.723540,3452742.352931,32.774648,0.024510,-0.002465,-0.666272,0.745302
1685946832.264000,376157.355838,3452742.420488,32.788379,0.024650,-0.002405,-0.665879,0.745649
1685946832.314000,376158.053786,3452742.525522,32.802559,0.024692,-0.002262,-0.665715,0.745794
1685946832.364000,376158.845534,3452742.605492,32.830382,0.024754,-0.002250,-0.665273,0.746186
1685946832.414000,376159.397408,3452742.673000,32.843929,0.024766,-0.002329,-0.665028,0.746404
1685946832.464000,376160.019519,3452742.735281,32.868619,0.024643,-0.002285,-0.664583,0.746805
1685946832.514000,376160.726353,3452742.839657,32.879282,0.024812,-0.002198,-0.664354,0.747003
1685946832.564000,376161.409336,3452742.918631,32.903579,0.024659,-0.002151,-0.663931,0.747384
1685946832.614000,376162.062251,3452742.994292,32.924237,0.024529,-0.002073,-0.663609,0.747675
1685946832.664000,376162.790478,3452743.115861,32.931224,0.024641,-0.001902,-0.663294,0.747951
1685946832.714000,376163.493790,3452743.206873,32.950226,0.024718,-0.001925,-0.662945,0.748258
1685946832.764000,376164.164033,3452743.290410,32.953722,0.024908,-0.001954,-0.662496,0.748648
1685946832.814000,376164.820267,3452743.377962,32.971362,0.024923,-0.001977,-0.662052,0.749041
1685946832.864000,376165.503373,3452743.467713,32.991667,0.025014,-0.001874,-0.661667,0.749378
1685946832.914000,376166.150643,3452743.560460,33.007638,0.025114,-0.001865,-0.661542,0.749485
1685946832.964000,376166.825051,3452743.652794,33.024734,0.025119,-0.001637,-0.661074,0.749898
1685946833.014000,376167.459513,3452743.747793,33.044324,0.025112,-0.001867,-0.660953,0.750004
1685946833.064000,376168.125535,3452743.841474,33.053760,0.025322,-0.002139,-0.660764,0.750164
1685946833.114000,376168.819415,3452743.937380,33.069615,0.025230,-0.002356,-0.660412,0.750476
1685946833.164000,376169.608599,3452744.055069,33.092610,0.025251,-0.002556,-0.660125,0.750727
1685946833.214000,376170.246304,3452744.146293,33.102571,0.025630,-0.002604,-0.659672,0.751112
1685946833.264000,376170.741156,3452744.040457,33.152180,0.025864,-0.002174,-0.658158,0.752432
1685946833.314000,376171.602449,3452744.288038,33.147371,0.026146,-0.002847,-0.658199,0.752384
1685946833.364000,376172.203378,3452744.356864,33.173056,0.026358,-0.003096,-0.657740,0.752778
1685946833.414000,376172.994458,3452744.485669,33.202782,0.026222,-0.003189,-0.657493,0.752998
1685946833.464000,376173.614388,3452744.571000,33.212718,0.026193,-0.003333,-0.657014,0.753416
1685946833.514000,376174.290356,3452744.660569,33.236998,0.025946,-0.003151,-0.656600,0.753786
1685946833.564000,376174.920809,3452744.748836,33.256008,0.025810,-0.003133,-0.656201,0.754138
1685946833.614000,376175.630153,3452744.863414,33.275736,0.025567,-0.002920,-0.655808,0.754489
1685946833.664000,376176.327859,3452744.966166,33.306543,0.025181,-0.002533,-0.655455,0.754810
1685946833.714000,376176.982071,3452745.061196,33.327360,0.025040,-0.002281,-0.655056,0.755162
1685946833.764000,376177.680304,3452745.181249,33.341265,0.025160,-0.002176,-0.654724,0.755446
1685946833.814000,376178.293231,3452745.275825,33.361777,0.025307,-0.002153,-0.654321,0.755791
1685946833.864000,376178.948623,3452745.370345,33.378628,0.025584,-0.002151,-0.653976,0.756080
1685946833.914000,376179.633761,3452745.476555,33.390598,0.026079,-0.002309,-0.653551,0.756429
1685946833.964000,376180.222021,3452745.560357,33.418826,0.026097,-0.002245,-0.653155,0.756771
1685946834.014000,376180.932580,3452745.677000,33.427826,0.026333,-0.002417,-0.652808,0.757062
1685946834.064000,376181.503492,3452745.731077,33.472672,0.026188,-0.002489,-0.652436,0.757388
1685946834.114000,376182.195932,3452745.854036,33.483820,0.026194,-0.002641,-0.652135,0.757646
1685946834.164000,376182.794224,3452745.935796,33.508419,0.026212,-0.002880,-0.651879,0.757864
1685946834.214000,376183.541163,3452746.073679,33.510012,0.026107,-0.003100,-0.651704,0.758018
1685946834.264000,376184.465610,3452746.220362,33.520754,0.026055,-0.003416,-0.651515,0.758180
1685946834.314000,376185.065047,3452746.319100,33.548429,0.025766,-0.003515,-0.651398,0.758290
1685946834.364000,376185.760899,3452746.433015,33.567975,0.025766,-0.003768,-0.651209,0.758452
1685946834.414000,376186.419690,3452746.554002,33.582545,0.025946,-0.004102,-0.651096,0.758540
1685946834.464000,376186.966424,3452746.613270,33.610883,0.026388,-0.004581,-0.650861,0.758724
1685946834.514000,376187.653069,3452746.736714,33.625227,0.026862,-0.005031,-0.650691,0.758851
1685946834.564000,376188.286681,3452746.827712,33.645019,0.027201,-0.005325,-0.650524,0.758979
1685946834.614000,376188.972384,3452746.940759,33.672707,0.027299,-0.005281,-0.650352,0.759124
1685946834.664000,376189.661256,3452747.073289,33.687392,0.027235,-0.005097,-0.650296,0.759175
1685946834.714000,376190.337282,3452747.171285,33.708455,0.027112,-0.004830,-0.650019,0.759419
1685946834.764000,376190.831107,3452747.220034,33.736747,0.026928,-0.004694,-0.649698,0.759701
1685946834.814000,376191.619125,3452747.381069,33.761026,0.026971,-0.004795,-0.649668,0.759724
1685946834.864000,376192.283019,3452747.502149,33.783501,0.027264,-0.004889,-0.649582,0.759787
1685946834.914000,376193.037835,3452747.623184,33.797339,0.027910,-0.005053,-0.649337,0.759972
1685946834.964000,376193.603984,3452747.728396,33.822832,0.028336,-0.005321,-0.649213,0.760060
1685946835.014000,376194.262590,3452747.821612,33.851946,0.028808,-0.005605,-0.649016,0.760208
1685946835.064000,376194.907403,3452747.934425,33.866638,0.029311,-0.005841,-0.648783,0.760387
1685946835.114000,376195.552472,3452748.037898,33.892929,0.029467,-0.005936,-0.648574,0.760558
1685946835.164000,376196.127082,3452748.116825,33.924018,0.029302,-0.005743,-0.648395,0.760719
1685946835.214000,376196.822624,3452748.253195,33.936230,0.029087,-0.005478,-0.648270,0.760835
1685946835.264000,376197.367624,3452748.311956,33.977807,0.028581,-0.005204,-0.647990,0.761095
1685946835.314000,376198.125462,3452748.461630,33.997268,0.028400,-0.005043,-0.647847,0.761224
1685946835.364000,376198.787658,3452748.537397,34.015448,0.028427,-0.004916,-0.647528,0.761496
1685946835.414000,376199.450739,3452748.658496,34.044745,0.028377,-0.004893,-0.647399,0.761607
1685946835.464000,376200.172662,3452748.769709,34.072371,0.028486,-0.005007,-0.647110,0.761848
1685946835.514000,376200.812559,3452748.885369,34.093426,0.028771,-0.005145,-0.646891,0.762022
1685946835.564000,376201.656918,3452749.051900,34.116491,0.029210,-0.004970,-0.646697,0.762171
1685946835.614000,376202.139363,3452749.118610,34.139445,0.029562,-0.004950,-0.646377,0.762429
1685946835.664000,376202.791523,3452749.231073,34.162065,0.029806,-0.004789,-0.646118,0.762641
1685946835.714000,376203.358689,3452749.320163,34.194648,0.029940,-0.004657,-0.645837,0.762874
1685946835.764000,376204.056766,3452749.452293,34.211330,0.030125,-0.004634,-0.645564,0.763098
1685946835.814000,376204.697962,3452749.568393,34.238663,0.030156,-0.004559,-0.645326,0.763298
1685946835.864000,376205.339589,3452749.680727,34.265235,0.030093,-0.004473,-0.645025,0.763556
1685946835.914000,376205.970590,3452749.783353,34.298173,0.029870,-0.004301,-0.644726,0.763818
1685946835.964000,376206.651830,3452749.912193,34.319850,0.029746,-0.004359,-0.644449,0.764056
1685946836.014000,376207.338151,3452750.056601,34.337128,0.029590,-0.004355,-0.644300,0.764188
1685946836.064000,376207.981412,3452750.185899,34.355029,0.029465,-0.004400,-0.644188,0.764287
1685946836.114000,376208.594600,3452750.280029,34.388917,0.029060,-0.004280,-0.643749,0.764673
1685946836.164000,376209.241350,3452750.405655,34.417504,0.028711,-0.004359,-0.643561,0.764844
1685946836.214000,376209.825558,3452750.518378,34.431321,0.028572,-0.004531,-0.643285,0.765080
1685946836.264000,376210.578345,3452750.637720,34.453027,0.028573,-0.004794,-0.642877,0.765422
1685946836.314000,376211.126624,3452750.747345,34.484723,0.028532,-0.004845,-0.642680,0.765588
1685946836.364000,376211.784693,3452750.859382,34.504289,0.028857,-0.005219,-0.642309,0.765885
1685946836.414000,376212.413962,3452750.966791,34.514348,0.029342,-0.005603,-0.642087,0.766049
1685946836.464000,376213.139850,3452751.086369,34.546193,0.029413,-0.005760,-0.641640,0.766420
1685946836.514000,376213.696685,3452751.189233,34.573053,0.029454,-0.005940,-0.641394,0.766623
1685946836.564000,376214.365424,3452751.313290,34.598732,0.029493,-0.005990,-0.641067,0.766894
1685946836.614000,376215.014637,3452751.443398,34.624512,0.029477,-0.006037,-0.640867,0.767062
1685946836.664000,376215.674791,3452751.562349,34.651554,0.029452,-0.005982,-0.640529,0.767346
1685946836.714000,376216.371074,3452751.695916,34.678157,0.029499,-0.006003,-0.640295,0.767539
1685946836.764000,376217.026389,3452751.826305,34.704103,0.029633,-0.006009,-0.639984,0.767793
1685946836.814000,376217.652558,3452751.947164,34.733862,0.029696,-0.006072,-0.639713,0.768016
1685946836.864000,376218.259914,3452752.075628,34.743911,0.030178,-0.006269,-0.639446,0.768218
1685946836.914000,376218.906081,3452752.180043,34.780233,0.030228,-0.006299,-0.639128,0.768481
1685946836.964000,376219.561307,3452752.307725,34.811143,0.030214,-0.006074,-0.638758,0.768790
1685946837.014000,376220.142419,3452752.414309,34.840245,0.030131,-0.005838,-0.638324,0.769155
1685946837.064000,376220.932407,3452752.585880,34.853165,0.030113,-0.005837,-0.638156,0.769296
1685946837.114000,376221.519033,3452752.709658,34.871975,0.030112,-0.005646,-0.637933,0.769482
1685946837.164000,376222.146107,3452752.828296,34.905890,0.030004,-0.005531,-0.637697,0.769683
1685946837.214000,376222.809305,3452752.959541,34.918955,0.030138,-0.005584,-0.637418,0.769908
1685946837.264000,376223.458876,3452753.101041,34.945759,0.030081,-0.005707,-0.637247,0.770051
1685946837.314000,376224.065617,3452753.209253,34.982872,0.030036,-0.005720,-0.636831,0.770397
1685946837.364000,376224.688935,3452753.332417,35.001439,0.030213,-0.005857,-0.636599,0.770580
1685946837.414000,376225.329995,3452753.472247,35.017893,0.030372,-0.006031,-0.636371,0.770761
1685946837.464000,376225.960003,3452753.588858,35.046241,0.030418,-0.006149,-0.636041,0.771031
1685946837.514000,376226.555579,3452753.712580,35.065347,0.030552,-0.006307,-0.635851,0.771181
1685946837.564000,376227.184552,3452753.829934,35.091712,0.030569,-0.006369,-0.635482,0.771484
1685946837.614000,376227.911564,3452753.974201,35.116362,0.030515,-0.006459,-0.635212,0.771708
1685946837.664000,376228.503007,3452754.084796,35.145419,0.030423,-0.006474,-0.635033,0.771858
1685946837.714000,376229.276351,3452754.253801,35.176796,0.030380,-0.006530,-0.634910,0.771961
1685946837.764000,376229.853364,3452754.367335,35.201126,0.030473,-0.006462,-0.634752,0.772088
1685946837.814000,376230.547094,3452754.511362,35.231473,0.030626,-0.006269,-0.634520,0.772274
1685946837.864000,376231.138415,3452754.639467,35.246292,0.030912,-0.006220,-0.634331,0.772418
1685946837.914000,376231.796797,3452754.775593,35.276410,0.031032,-0.006229,-0.634184,0.772534
1685946837.964000,376232.381933,3452754.882715,35.308571,0.031335,-0.006086,-0.633976,0.772693
1685946838.014000,376233.037350,3452755.023663,35.333988,0.031655,-0.005784,-0.633807,0.772821
1685946838.064000,376233.604757,3452755.122456,35.363731,0.031773,-0.005710,-0.633597,0.772990
1685946838.114000,376234.281114,3452755.270096,35.395007,0.031709,-0.005594,-0.633456,0.773109
1685946838.164000,376234.909798,3452755.418092,35.412980,0.031803,-0.005472,-0.633392,0.773158
1685946838.214000,376235.532685,3452755.539066,35.449452,0.031545,-0.005264,-0.633186,0.773339
1685946838.264000,376236.249705,3452755.694073,35.475312,0.031438,-0.005380,-0.633025,0.773474
1685946838.314000,376236.757622,3452755.802367,35.497213,0.031324,-0.005265,-0.632971,0.773523
1685946838.364000,376237.394406,3452755.945192,35.508762,0.031281,-0.005367,-0.632848,0.773625
1685946838.414000,376238.052612,3452756.071257,35.555299,0.030838,-0.005303,-0.632568,0.773873
1685946838.464000,376238.647637,3452756.199928,35.576554,0.030899,-0.005384,-0.632572,0.773866
1685946838.514000,376239.247125,3452756.333471,35.601453,0.031066,-0.005537,-0.632077,0.774263
1685946838.564000,376239.885370,3452756.461013,35.630723,0.030901,-0.005430,-0.632336,0.774059
1685946838.614000,376240.474376,3452756.586604,35.638040,0.031237,-0.005602,-0.632133,0.774210
1685946838.664000,376241.104354,3452756.713401,35.654763,0.031477,-0.005551,-0.631920,0.774374
1685946838.714000,376241.682374,3452756.850504,35.689385,0.031515,-0.005580,-0.631818,0.774456
1685946838.764000,376242.389890,3452756.985431,35.707767,0.031722,-0.005651,-0.631698,0.774545
1685946838.814000,376242.973685,3452757.041471,35.763883,0.031303,-0.005564,-0.631289,0.774896
